Radial Distance from Sun(AU),Electronic Box Temperature(DegC),Out Board Sensor Temperature(DegC),In Board Sensor Temperature(DegC),Search Coil Magnetometers Temperature(DegC),Solar Array Angle(Deg),High Gain Antenna azimuth(Deg),High Gain Antenna Elevation(Deg),Date
0.3515605118370149,-0.03152582224924117,0.43052897285902875,0.37597343339817596,0.3120967973745428,-0.030539232934825123,0.08976965452544391,-0.24024228728143499,2022-02-02
0.34467753278440794,0.05706749687902629,0.4106782527267933,0.3338914483203553,0.3371551902848296,-0.012018625428900122,0.051446077725850047,-0.2343671432393603,2022-02-03
0.3245859885646496,0.11941022669197991,0.424718784801662,0.32050031347898766,0.22361869764979928,-0.01966670569498092,0.05329359241994098,-0.24370945062488317,2022-02-04
0.29741514430963434,0.1891627003927715,0.3870196898188442,0.2866615476319566,0.21574969914974645,-0.014257496814243495,0.07008082735119388,-0.20234725321643054,2022-02-05
0.23746922062826342,0.19259590262314305,0.384410683112219,0.15016019196249544,0.20955116242403166,-0.05578078047838062,-0.017663113430608064,-0.16979095597285776,2022-02-06
0.2672209592873696,0.25011183141497895,0.3930300536099821,-0.03041330700740218,0.19921611472265796,-0.03740061989985406,-0.01191478996304795,-0.20298652009107174,2022-02-07
0.29225855110329574,0.327604135570582,0.41377936154138295,0.01621078358031809,0.27421370209893214,-0.017107700183987617,0.03966330629074946,-0.19203171067871153,2022-02-08
0.12319995441823267,0.36131230344995857,0.09898551339632831,-0.18923097730381414,0.19080837560584768,-0.06059193806257099,-0.059266331363469364,-0.3310946908092592,2022-02-09
0.061298097210237754,0.35852778249187395,0.3360916236974299,0.058348062506411225,0.1544303768570535,-0.027687949412502348,-0.017885211114771662,-0.2723205580515787,2022-02-10
0.02799814974539913,0.19836710293544457,-0.1404799113702029,-0.3869934613397345,0.021685511919204144,-0.13255258746445178,-0.16981217502150683,-0.41630849699722605,2022-02-11
0.0025554071855731306,0.21544208059785888,-0.029635136635042726,-0.35605801625177264,-0.1274687643861398,-0.11386000226251781,-0.1790454764221795,-0.39127825035946445,2022-02-12
0.09212471107137389,0.10909680656390265,0.37251161414198575,0.20405292202951386,0.2542405549297109,-0.0688894865848124,-0.01711560520809144,-0.38097197195515037,2022-02-13
0.2979053425905295,-0.023634261034894733,0.17413779390510173,0.12985232379753142,-0.2686546313669533,-0.07713522549252957,0.0709037584613543,-0.2502881657658145,2022-02-14
0.5015050748013892,-0.03172987221740186,0.19420009026303886,0.09855542765697464,-0.3109590671630576,-0.07432360578794033,0.0648371977719944,-0.23498963701538741,2022-02-15
0.4635695229633711,0.16187062775949015,0.0035928506101481615,0.10915130580076948,-0.452134863208048,-0.08219618711154908,0.05383020812063478,-0.2903133117198013,2022-02-16
0.4578033556812443,0.2119753916352056,0.14432442627148703,0.10120072964346036,-0.3581423378922045,-0.060902109048329295,0.1001060568948742,-0.25647455343743786,2022-02-17
0.49840909072896467,0.2013856296776794,-0.0010220907744951547,0.10347666621441022,-0.38742271321825683,-0.05948082003276795,0.11675015141139738,-0.20811573285609483,2022-02-18
