Date,Radial Distance from Sun(AU),Electronic Box Temperature(DegC),Out Board Sensor Temperature(DegC),In Board Sensor Temperature(DegC),Search Coil Magnetometers Temperature(DegC),Solar Array Angle(Deg),High Gain Antenna azimuth(Deg),High Gain Antenna Elevation(Deg),anomaly_score
2022-06-16,0.969796814885002,3.3437120518433,-86.0777526303526,-73.4085073650254,-112.843299236941,-0.0181490043488282,-170.318487077999,-90.5389171926259,0.12327928651651648
2022-06-17,0.977702175180355,3.30999342056618,-86.0777526303526,-73.3831522299889,-112.88977840483,-0.0181490043488282,-170.203246503052,-90.5619584411601,0.12435633663984957
2022-06-18,0.985198202702272,3.2664401884999,-86.0777526303526,-73.3577970949523,-112.932570824428,0.018214618142963,-170.081032184602,-90.5857979151045,0.1234588408208806
2022-06-19,0.992279294619902,3.17792878139745,-86.063085680149,-73.3222999059012,-112.966541187555,0.018214618142963,-170.074951080268,-90.5869737955475,0.11943611891351302
2022-06-20,0.998940179025716,3.26784513146978,-86.0679746635502,-73.3070868248792,-113.001201557471,0.018214618142963,-169.847662832015,-90.631159434383,0.12316086175220425
2022-06-21,1.00517591499139,3.27065501740954,-86.0581966967479,-73.2715896358281,-113.046757405711,-0.0181490043488282,-169.730207825285,-90.6517974236178,0.12346731789580889
2022-06-22,1.01098189355959,3.23412650019266,-86.0484187299456,-73.2665186088207,-113.079959070347,0.018214618142963,-169.598225974397,-90.6755768160797,0.12289922869762165
2022-06-23,1.01635383684063,3.20602764079506,-86.0581966967479,-73.2513055277988,-113.109850593784,0.018214618142963,-169.569917201326,-90.6511733393701,0.12444889792208597
2022-06-24,1.02128779845041,3.19197821109626,-86.0435297465444,-73.2158083387476,-113.135597928966,-0.0181490043488282,-169.344364544747,-90.7213631972701,0.12258407436758512
2022-06-25,1.02578016360761,3.18073866733722,-86.0679746635502,-73.2259503927623,-113.15909618432,0.018214618142963,-169.209734817094,-90.7434431420845,0.11409641487984323
2022-06-26,1.02982764920203,3.19478809703602,-86.0386407631432,-73.1853821767038,-113.17368525178,0.018214618142963,-169.079413790043,-90.7665745128424,0.10908390495372072
2022-06-27,1.03342730381822,3.08660748835525,-86.0679746635502,-73.2158083387476,-113.188426799229,0.018214618142963,-168.944603817943,-90.7877403608161,0.11315989640496898
2022-06-28,1.03657650746944,2.98966642343353,-86.1070865307596,-73.2360924467769,-113.221231779588,0.018214618142963,-168.808506385504,-90.8100262992847,0.11468749625815389
2022-06-29,1.03927297275897,2.96437744997569,-86.1315314477654,-73.2563765548061,-113.240438812411,0.018214618142963,-168.672713652012,-90.8323422784947,0.11311605647363265
2022-06-30,1.04151474375912,2.94189836245761,-86.1559763647712,-73.2766606628354,-113.257402211119,-0.0181490043488282,-168.536092652368,-90.8539887783282,0.11464347745517639
2022-07-01,1.04330019639484,2.94470824839737,-86.1559763647712,-73.2715896358281,-113.259329993829,-0.0181490043488282,-168.396604907703,-90.8746138929595,0.11422994562729344
2022-07-02,1.04462803848209,3.07958277350586,-86.1755322983759,-73.2715896358281,-113.270760547245,0.018214618142963,-168.256039987888,-90.895213258384,0.10968493869670393
2022-07-03,1.04549730974659,3.13016072042154,-86.1853102651783,-73.2766606628354,-113.27736619817,-0.0181490043488282,-168.137542138283,-90.9151431444322,0.1119954676920506
2022-07-04,1.04590738183247,0.53944588396271,-53.601692518371,-42.2683928253125,-113.393692092168,-0.0181490043488282,-168.03366983813,-90.9285284404236,-0.05362406281763932
2022-07-05,1.0458579580798,1.01010177887253,-86.4199814684343,-74.1843744971437,-114.171094975822,-0.0181490043488282,-167.881118662558,-90.9530416852788,0.022030045426716716
2022-07-06,1.04534907407346,2.99950102422269,-86.0973085639573,-73.499785851157,-115.05560415989,-0.0181490043488282,-167.741841203082,-90.9714223273857,0.06441578906288065
2022-07-07,1.04438109739835,3.2453660439517,-86.1950882319806,-73.4034363380181,-113.536952486973,-0.0181490043488282,-167.597993259402,-90.9916998277255,0.10815736242711066
2022-07-08,1.04295472742801,3.26503524553002,-86.1755322983759,-73.2563765548061,-113.275541884023,0.018214618142963,-167.454256895618,-91.0127970111477,0.10780243949961549
2022-07-09,1.04107099546092,3.25098581583122,-86.1461983979689,-73.2360924467769,-113.254020422805,0.018214618142963,-167.308349015396,-91.0331860913835,0.10771574114319066
2022-07-10,1.03873126471724,3.23974627207218,-86.1413094145678,-73.2360924467769,-113.245737492007,-0.0181490043488282,-167.162608505017,-91.0521031752984,0.11040701379561885
2022-07-11,1.03593723031812,3.25660558771074,-86.1070865307596,-73.2259503927623,-113.218721305493,-0.0181490043488282,-166.995511507398,-91.0468528168991,0.10652790159047565
2022-07-12,1.03269087454528,3.32685273620474,-86.0924195805561,-73.205666284733,-113.222217453798,0.018214618142963,-166.80694758636,-91.1003528972708,0.10970068265207183
2022-07-13,1.02899464487994,3.3437120518433,-86.0777526303526,-73.205666284733,-113.210068066152,-0.0181490043488282,-166.722322818275,-91.1116482159786,0.107042976643833
2022-07-14,1.0248511881176,3.32404285026498,-86.0484187299456,-73.1853821767038,-113.189684759133,0.018214618142963,-166.577444906324,-91.1310759924945,0.10260971873525387
2022-07-15,1.02026352677624,3.30718353462643,-86.0581966967479,-73.2158083387476,-113.168010817927,0.018214618142963,-166.426185482625,-91.1516238595056,0.11996841583191958
2022-07-16,1.01523501507394,3.29032421898786,-86.0581966967479,-73.2513055277988,-113.143515996935,-0.0181490043488282,-166.259255854851,-91.1446998026655,0.12151408462777169
2022-07-17,1.00976933890499,3.26222535959026,-86.0484187299456,-73.2462345007915,-113.115040359103,0.018214618142963,-166.066675057554,-91.1954747586528,0.11448385361334179
2022-07-18,1.00387051576399,3.40833942845779,-86.0484187299456,-73.2513055277988,-113.075368333553,-0.0181490043488282,-165.91370760314,-91.2149068267034,0.11910394325497603
2022-07-19,0.997542894473712,3.3788356260903,-86.063085680149,-73.2817316898427,-113.041996998952,0.018214618142963,-165.817742789252,-91.1989447982834,0.11507922060563375
2022-07-20,0.990791155513827,3.36057136748187,-86.0533077133468,-73.3020157978719,-113.008021190111,-0.0181490043488282,-165.610725270021,-91.2534018908404,0.12110275617706528
2022-07-21,0.98362031071122,3.37181091124091,-86.0581966967479,-73.3273709329085,-112.969574450181,0.018214618142963,-165.518365345083,-91.2346503650192,0.12271537200579646
2022-07-22,0.976035702940358,3.36057136748187,-86.0777526303526,-73.3577970949523,-112.926264687766,-0.0181490043488282,-165.354739530811,-91.2844211019421,0.12163397525335107
2022-07-23,0.968043006000348,3.36619113936138,-86.0679746635503,-73.3882232569962,-112.87988898844,0.018214618142963,-165.205462796035,-91.3019606032942,0.12045140909686464
2022-07-24,0.959648224486792,3.38867022687946,-86.0777526303526,-73.4440045540766,-112.838991677269,-0.0181490043488282,-165.047946315089,-91.3196331422147,0.13182011104752467
2022-07-25,0.950857693550336,3.39709988469875,-86.087530597155,-73.4693596891131,-112.782465167288,-0.0181490043488282,-164.912114957786,-91.3361426752955,0.1343375607602904
2022-07-26,0.941678079214418,3.49404094962047,-86.0924195805561,-73.499785851157,-112.735822627983,-0.0181490043488282,-164.761447765844,-91.3537937565437,0.1325068058151413
2022-07-27,0.932116375285132,3.50949532228915,-86.1021975473585,-73.5302120132008,-112.673605347007,-0.0181490043488282,-164.626118518074,-91.36929907056,0.1380471424190423
2022-07-28,0.922179908572542,3.51230520822891,-86.1070865307596,-73.5758512562666,-112.609144431916,0.018214618142963,-164.472447252007,-91.3869244026014,0.13510256799012238
2022-07-29,0.911876332300278,3.51792498010843,-86.1070865307596,-73.5961353642959,-112.545364231059,-0.0181490043488282,-164.341894482095,-91.4015928673974,0.13866646241501024
2022-07-30,0.901213630279282,3.50106566446987,-86.5422060534635,-74.1083090920341,-112.47700963055,-0.0181490043488282,-164.181652876765,-91.4203683306749,0.14206703613592903
2022-07-31,0.890200114080636,3.50106566446987,-86.1070865307596,-73.7076979584567,-112.406329710219,0.018214618142963,-164.047413678749,-91.4343973568359,0.14613970572334456
2022-08-01,0.878844434055444,3.61627098800003,-86.1168644975619,-73.7584082285297,-112.32406131077,-0.0181490043488282,-163.914865345311,-91.4494735174059,0.1442178694657652
2022-08-02,0.867155534274878,3.6471797333374,-86.5666509704693,-74.2502978482387,-112.242646520321,0.018214618142963,-163.769455283085,-91.4649359160777,0.13926781705926322
2022-08-03,0.855142719072146,3.64155996145787,-86.498205202853,-74.1995875781656,-112.186661626918,-0.0181490043488282,-163.63040956647,-91.4818703110704,0.14799845199119377
2022-08-04,0.842815607015326,3.68370825055428,-86.0288627963409,-73.7837633635663,-112.072115358528,-0.0181490043488282,-163.506264057512,-91.495015281132,0.14184998744220384
2022-08-05,0.830184141370326,3.6893280224338,-86.468871302446,-74.2857950372899,-111.981705616842,-0.0181490043488282,-163.372286643098,-91.508396285589,0.15199015747322903
2022-08-06,0.817258589116523,3.69213790837356,-86.4884272360507,-74.3618604423995,-111.888142806824,-0.0181490043488282,-163.236875856173,-91.5253006398404,0.15299521084847617
2022-08-07,0.804049539818895,3.69494779431331,-86.4835382526495,-74.4074996854653,-111.788987248661,-0.0181490043488282,-163.103108726948,-91.5396171988105,0.15171091850310742
2022-08-08,0.790567904368439,3.07958277350585,-86.4933162194519,-74.4937071445896,-111.667177520795,-0.0181490043488282,-162.985452018099,-91.551187175724,0.14393476453472365
2022-08-09,0.776824913184684,3.70759228104224,-86.4933162194519,-74.54948844167,-111.565260985699,-0.0181490043488282,-162.862014612327,-91.5658685151234,0.1467884081509323
2022-08-10,0.762832115603457,3.58817212860243,-86.8355450575336,-74.9754547102839,-111.034706866104,0.018214618142963,-162.737414200714,-91.5806313936776,0.1240183780967214
2022-08-11,0.748601377697453,3.37462079718066,-86.8208781073301,-74.9957388183132,-110.342916050216,0.018214618142963,-162.616135436778,-91.5925489848825,0.11454596882717694
2022-08-12,0.734144879957702,3.49544589259035,-86.0239738129397,-74.5241333066334,-110.959637700392,0.018214618142963,-162.501804667137,-91.6058999485984,0.12536160551466907
2022-08-13,0.719475114991717,3.8227976045724,-86.1021975473585,-74.5444174146627,-113.239257092501,29.8000214389258,-162.386143521813,-91.6189547964361,0.13942439381797533
2022-08-14,0.704604884518575,4.01246490550621,-86.0435297465444,-74.4227127664873,-113.799659169823,29.8000214389258,-162.284000710049,-91.6314989516727,0.14255881821218186
2022-08-15,0.689547299226816,4.03634893599417,-86.0581966967479,-74.4937071445896,-113.799811649812,29.8000214389258,-162.181033923668,-91.6426912735534,0.14488560664211064
2022-08-16,0.674315774342574,4.15857897437374,-86.0484187299456,-74.54948844167,-113.726555906819,29.8000214389258,-162.083225561712,-91.6538492631583,0.14549482103207995
2022-08-17,0.658924026963207,4.21477669316894,-86.0875305971549,-74.6864061708673,-113.624574023157,29.8000214389258,-161.982035470598,-91.6671830607363,0.14446226185005046
2022-08-18,0.643386071768774,4.27940406978342,-86.087530597155,-74.7675426029843,-113.511226934646,29.8000214389258,-161.902178597302,-91.675886292628,0.14427098238943686
2022-08-19,0.627716217282488,4.33560178857862,-86.0973085639573,-74.894318278167,-113.391257858068,29.8000214389258,-161.820025753069,-91.6881514981245,0.1450762320819063
2022-08-20,0.611929061487194,4.39741927925335,-86.5422060534635,-75.4115630329125,-113.262782576424,29.8000214389258,-161.744160006824,-91.6980005697182,0.13449557522228817
2022-08-21,0.596039486946366,4.46204665586783,-86.1217534809631,-75.1275855205032,-113.130446283645,29.8000214389258,-161.675654242184,-91.708287377827,0.1438540772056971
2022-08-22,0.580062655380948,4.01808467738573,-86.4884272360507,-75.6245461672195,-112.975630084006,29.8000214389258,-157.632114680785,-91.6770965053468,0.13041678522339312
2022-08-23,0.564014001453606,4.40584893707263,-86.4639823190448,-75.8679554635703,-112.747176941404,29.8000214389258,-157.533533842625,-91.6852976277064,0.13422651264129976
2022-08-24,0.547909235510069,4.6615485575908,-86.23420009919,-75.6549723292634,-112.685732951798,29.8000214389258,-161.510863610322,-91.7373281915411,0.13943729610615274
