Feature,Duration,SHAP_value,Normalized_Importance,Sum_Normalized_Importance,Type
High Gain Antenna elevation,70,0.11634848,0.11634848023269698,1.0,IBS_R
Radial Distance from Sun,80,0.12601681,0.1260168130244035,1.0,IBS_R
Electronic Box Temperature,80,0.19026151,0.19026151456627635,1.0,IBS_R
Out Board Sensor Temperature,80,0.04469242,0.0446924210726181,1.0,IBS_R
In Board Sensor Temperature,80,0.030297687,0.030297687727144505,1.0,IBS_R
Out Board Sensor minus In Board Sensor Temp.,80,0.06315796,0.06315796151579108,1.0,IBS_R
Heater Dutycycle,80,0.05527475,0.05527475132659403,1.0,IBS_R
Search Coil Magnetometer's Temperature,80,0.112023756,0.11202375868857022,1.0,IBS_R
Solar Array's Angle,80,0.056301583,0.056301584351238027,1.0,IBS_R
High Gain Antenna Azimuth,80,0.22968313,0.22968313551239528,1.0,IBS_R
High Gain Antenna elevation,80,0.09229037,0.09229037221496893,1.0,IBS_R
Radial Distance from Sun,90,0.13590744,0.13590744910579908,1.0,IBS_R
Electronic Box Temperature,90,0.14752112,0.14752112988391572,1.0,IBS_R
Out Board Sensor Temperature,90,0.039512288,0.03951229064732347,1.0,IBS_R
In Board Sensor Temperature,90,0.022388743,0.022388744500045882,1.0,IBS_R
Out Board Sensor minus In Board Sensor Temp.,90,0.091190115,0.09119012110973812,1.0,IBS_R
Heater Dutycycle,90,0.063408725,0.06340872924838485,1.0,IBS_R
Search Coil Magnetometer's Temperature,90,0.080314726,0.08031473138108701,1.0,IBS_R
Solar Array's Angle,90,0.065396436,0.0653964403815615,1.0,IBS_R
High Gain Antenna Azimuth,90,0.21500131,0.21500132440508873,1.0,IBS_R
High Gain Antenna elevation,90,0.13935903,0.13935903933705562,1.0,IBS_R
Radial Distance from Sun,100,0.13262977,0.13262976694951534,0.9999999999999999,IBS_R
Electronic Box Temperature,100,0.1443212,0.14432119668061247,0.9999999999999999,IBS_R
Out Board Sensor Temperature,100,0.062834166,0.0628341645548142,0.9999999999999999,IBS_R
In Board Sensor Temperature,100,0.02808817,0.0280881693539721,0.9999999999999999,IBS_R
