Date,Radial Distance from Sun(AU),Electronic Box Temperature(DegC),Solar Wind Analyser temperature(DegC),Out Board Sensor Temperature(Deg C),In Board Sensor Temperature(Deg C),Out Board Sensor minus In Board Sensor Temp.(DegC),Heater Dutycycle,Search Coil Magnetometer's Temperature(Deg C),Solar Array's Angle(Deg),High Gain Antenna Azimuth(Deg),High Gain Antenna elevation(Deg),In Board Sensor Readings-along R(nT),In Board Sensor Readings-along T(nT),In Board Sensor Readings-along N(nT),Out Board Sensor Readings-along R(nT),Out Board Sensor Readings-along T(nT),Out Board Sensor Readings-along N(nT),25V_Electroic_Box,33V_Electronic_Box
2022-05-22,0.66225201134165,3.46453714725299,-6.95812371158087,-53.2972314798358,-43.6909607812267,-9.6062706986091,20.0,-111.336546448832,29.9818395513847,-172.101907180367,-89.8985129623193,0.0367465242498613,0.168193627595803,0.210446157590505,0.137261715621759,0.225070828768851,0.187533587263045,2.515194535980551,3.2683512690648464
2022-05-23,0.677610137624276,3.41957897221683,-6.95812371158087,-53.1292529758165,-43.4914863077037,-9.6377666681128,20.0,-111.179856923622,29.9818395513847,-172.094997809881,-89.9256826670074,0.0284783226344335,0.171577270957453,0.186086719595797,0.131572347767188,0.25797056967042,0.170392546240252,2.5146220314834222,3.267603369671108
2022-05-24,0.692805089529781,3.38586034093971,-6.83477171470151,-53.2027435713249,-43.5229822772073,-9.6797612941176,20.0,-111.252333929531,29.9818395513847,-172.077750132872,-89.9531356129699,0.0302345657446322,0.169779593614628,0.18205025714772,0.126323533542635,0.264846816763102,0.16536792741598,2.514660635144232,3.268067567717077
2022-05-25,0.707823212687187,3.47577669101203,-6.93008916683556,-53.3287274493395,-43.5754755597134,-9.75325188962611,20.0,-111.349877556388,29.9818395513847,-172.054884837251,-89.9790951049393,0.0331044090066426,0.163085536422236,0.18846881564819,0.119307555945285,0.245111080237824,0.163132298364781,2.5148667984794764,3.2686168835290563
2022-05-26,0.722651155018642,3.46734703319275,-6.93008916683556,-53.3759714035949,-43.5649769032122,-9.8109945003827,20.0,-110.790580958981,0.0545782406347683,-172.024517939388,-90.0068570413833,0.0286243734112959,0.181530235004757,0.176102810835011,0.114046736509468,0.21602844622762,0.178044221642756,2.514810359304746,3.268570549476104
2022-05-27,0.737275870300174,3.37462079718066,-6.9244822578865,-52.7722986547752,-42.6043498333513,-10.1679488214239,19.5555555555556,-109.039146800934,0.0727600518806639,-171.987936899621,-90.0348335545505,0.0181333001385172,0.180835572578253,0.147540965426757,0.111865326954486,0.161641215406011,0.192194637576672,2.514564667999969,3.268218720945483
2022-05-28,0.751684621899559,3.3296626221445,-6.74506117151651,-52.761799998274,-42.6095991616019,-10.1522008366721,19.3333333333333,-108.816874543576,0.0727600518806639,-171.946849748668,-90.0596343322147,0.0114381790717842,0.18347857806214,0.114361630968037,0.114388844879637,0.134548522486618,0.193335293404837,2.514468900230885,3.2673720863494866
2022-05-29,0.765864982709637,3.28470444710834,-6.91326843998837,-52.7722986547752,-42.5991005051007,-10.1731981496745,19.3888888888889,-108.888442115269,0.0727600518806639,-171.902470990782,-90.0850230501003,-0.0022787817155121,0.171965202482223,0.144235650382783,0.0917436737617412,0.143530296352812,0.217275644173677,2.514403492277084,3.267422318746485
2022-05-30,0.779804838595296,3.25660558771074,-6.73384735361839,-52.7565506700234,-42.5466072225946,-10.2099434474288,19.4722222222222,-109.009614694612,0.0727600518806639,-171.844955845903,-90.1132742214731,-0.0025658093964827,0.154627568347504,0.160180285282748,0.0817767885357238,0.145943616645012,0.229623704935936,2.5143192432501413,3.267955085571146
2022-05-31,0.793492390355701,3.20883752673482,-6.93569607578462,-52.7513013417728,-42.4941139400886,-10.2571874016842,19.5833333333333,-109.122351863169,0.0727600518806639,-171.78191749617,-90.1400920203352,0.0254410769897767,0.161568525133932,0.136892504396287,0.0963198813301154,0.172157308554712,0.196663259607718,2.514295034903208,3.267786206278031
2022-06-01,0.806916156486115,3.25660558771074,-6.97494443842805,-52.7303040287704,-42.4048753598283,-10.3254286689421,19.5555555555556,-109.180403173034,0.0727600518806639,-174.153475230614,-83.8483248419016,0.052613854514639,0.155370275728916,0.107987385505979,0.112719058136764,0.180080300530483,0.15326433031239,2.514249600162579,3.267347102555102
2022-06-02,0.820064974001851,3.58536224266268,-7.49638697069071,-52.7408026852716,-42.3471327490716,-10.3936699362,20.0,-109.881032382534,0.0727600518806639,-174.143862193415,-83.6513305354264,0.0490451709968298,0.174297064669452,0.0961942027392444,0.100434471623594,0.213457123359418,0.13486622353124,2.5145781941873304,3.267625219078262
2022-06-03,0.832928000255111,3.69494779431331,-7.45713860804728,-52.7198053722692,-42.2893901383149,-10.4304152339543,20.0,-110.338080256299,0.0727600518806639,-171.644562644132,-90.0541540427048,0.0127449208287864,0.17360183952868,0.145416226309293,0.0678744619306321,0.217377818114549,0.188819905303865,2.5153158669262545,3.2680570325698937
2022-06-04,0.845494714131688,3.66403904897596,-7.53563533333414,-52.9822717847995,-42.515111253091,-10.4671605317085,20.0,-110.570290941472,0.0727600518806639,-171.506212156101,-90.242286330513,0.0134975504919532,0.169478638569133,0.123615768397088,0.0783419380552916,0.175452170145253,0.188508319838985,2.51516169206191,3.268006718194458
2022-06-05,0.857754917653884,3.63172536066871,-7.4683524259454,-53.1292529758165,-42.6200978181031,-10.5091551577134,20.0,-110.691354606538,0.0727600518806639,-171.479306714799,-90.2179000199413,0.0180289725705433,0.153338086774741,0.11414920274003,0.0862684562957374,0.13104000710232,0.195805789405125,2.51502933794349,3.268288450229626
2022-06-06,0.8696987367353,2.32372345571039,-7.13193788900173,-53.1922449148237,-42.6515937876067,-10.540651127217,20.0,-111.285307727019,0.0545782406347683,-171.336546341089,-90.2938534086257,0.0362969902631387,0.156962346982706,0.0866707091243875,0.102157324973542,0.110554405295525,0.173523576935741,2.5128829463493467,3.2666964644851784
2022-06-07,0.881316622254307,1.84182801704153,-7.44592479014915,-85.7306348088696,-74.0119595788952,-11.7186752299744,20.0,-111.132729715782,0.0545782406347683,-171.285545745525,-90.3092514342805,0.0511010093593981,0.17026263233223,0.0965142547625463,0.10361000950215,0.130004881185178,0.188033492136957,2.5107549881149103,3.265602918606386
2022-06-08,0.892599350709447,3.34933182372282,-7.52442151543602,-86.1119755141608,-73.8547577416686,-12.2572177724921,7.25,-112.134926222316,0.0727600518806639,-171.171002878945,-90.307850582295,0.114395062023358,0.205521601523818,0.151549623883148,0.0713920158576786,0.301509997194057,0.205549228141828,2.5134500915725786,3.267371286118018
2022-06-09,0.903538025629791,3.41676908627706,-7.50199387963977,-86.1168644975619,-73.6722007694055,-12.4446637281564,7.30555555555556,-112.35765591964,0.018214618142963,-171.066458619632,-90.3681656193946,0.228477173884743,0.0379827984869978,0.0195835712262907,0.0492351456669148,0.0865105957142524,-0.107814402101758,2.513713520276807,3.267947201714987
2022-06-10,0.914124077791698,3.41676908627706,-7.49638697069071,-86.1119755141608,-73.6164194723251,-12.4955560418356,7.38888888888889,-112.45911501477,-0.0181490043488282,-170.969911968808,-90.3913313224283,0.171000306126001,0.0685392169068946,0.108288629348105,-0.0333906241672421,0.0798829313651478,-0.0121606717162789,2.5137394287714776,3.2677639500763505
2022-06-11,0.92434926583299,3.39007516984934,-7.49638697069071,-86.1119755141608,-73.5707802292593,-12.5411952849014,7.47222222222222,-112.535284214684,-0.0181490043488282,-170.8676017872,-90.4176770524993,0.136410144130834,0.0970954428958825,0.0983280369389686,-0.0714622771867366,0.0970793350651893,0.0137323802110651,2.5137757395796774,3.267842106548516
2022-06-12,0.934205676880933,3.48139646289155,-7.53563533333414,-86.1070865307596,-73.5707802292593,-12.5363063015003,7.47222222222222,-112.604167049438,0.018214618142963,-170.780685339712,-90.4379202205634,0.116185719361276,0.0921211056561553,0.0440848417153309,-0.0902608649010231,0.118748411235213,-0.0024386569969748,2.513719255652226,3.267834316218145
2022-06-13,0.943685726857272,3.55445349732531,-7.50199387963977,-86.1021975473585,-73.5048568781643,-12.5973406691942,7.5,-112.684916094717,-0.0181490043488282,-170.753522406342,-90.4134223300956,0.133619651363961,0.0495005875313539,-0.0247470646056038,-0.0654881011936347,0.0835676350787496,-0.0412789696886342,2.514041514039,3.267975722570994
2022-06-14,0.952782161251526,3.41676908627706,-7.50199387963977,-86.1021975473585,-73.4642886621058,-12.6379088852527,7.55555555555556,-112.741045067585,0.018214618142963,-170.54922571996,-90.4884659134737,0.121091192839855,0.0695236693418262,-0.0191271857033516,-0.0710789583438171,0.109589813360957,-0.0136615593311246,2.513870161873783,3.2676149401576846
2022-06-15,0.96148805548038,3.36900102530115,-7.47956624384352,-86.0973085639573,-73.4440045540766,-12.6533040098807,7.58333333333333,-112.795660131998,-0.0181490043488282,-170.435727508006,-90.5143524493572,0.116576432643925,0.0810564511458358,-0.014291891389434,-0.0630608547968804,0.123767262988291,0.007729151392261,2.513753398028618,3.267301821169264
2022-06-16,0.969796814885002,3.3437120518433,-7.55806296913039,-86.0777526303526,-73.4085073650254,-12.6692452653271,7.55555555555556,-112.843299236941,-0.0181490043488282,-170.318487077999,-90.5389171926259,0.116619299112384,0.142657155179425,-0.0362659096105686,-0.0497043993095076,0.188606526767434,-0.0024227304115111,2.513722747115067,3.2676273603362698
2022-06-17,0.977702175180355,3.30999342056618,-7.44592479014915,-86.0777526303526,-73.3831522299889,-12.6946004003638,7.66666666666667,-112.88977840483,-0.0181490043488282,-170.203246503052,-90.5619584411601,0.134015789776215,0.127102049373304,-0.0230374257618551,-0.0091728576932202,0.183997087598234,0.0223557480234637,2.5136321912331017,3.2675069686449283
2022-06-18,0.985198202702272,3.2664401884999,-7.44592479014915,-86.0777526303526,-73.3577970949523,-12.7199555354003,7.66666666666667,-112.932570824428,0.018214618142963,-170.081032184602,-90.5857979151045,0.118977484054582,0.163847103999085,-0.0229779682877028,-0.002752485554603,0.232070532443401,0.0261569553629685,2.513553521485859,3.2673095216391004
2022-06-19,0.992279294619902,3.17792878139745,-7.51320769753789,-86.063085680149,-73.3222999059012,-12.7407857742479,7.66666666666667,-112.966541187555,0.018214618142963,-170.074951080268,-90.5869737955475,0.101014773440414,0.104127258031258,0.0395955413503156,-0.0146660303243813,0.186669986069293,0.0882535043469743,2.513375288220645,3.267259335207386
2022-06-20,0.998940179025716,3.26784513146978,-7.58049060492658,-86.0679746635502,-73.3070868248792,-12.760887838671,7.94974165739283,-113.001201557471,0.018214618142963,-169.847662832015,-90.631159434383,0.0695991633053794,0.105904729572053,0.0106152585235569,-0.0473553092746402,0.203345200548039,0.0486247134163583,2.5135387488303533,3.2676838642008943
2022-06-21,1.00517591499139,3.27065501740954,-7.49638697069071,-86.0581966967479,-73.2715896358281,-12.7866070609198,7.72222222222222,-113.046757405711,-0.0181490043488282,-169.730207825285,-90.6517974236178,0.050241127292239,0.0892623493748078,-0.0041720045413282,-0.0613155462960253,0.19328430943653,0.0371785412204875,2.513533582774226,3.2676493006573044
2022-06-22,1.01098189355959,3.23412650019266,-7.51320769753789,-86.0484187299456,-73.2665186088207,-12.7819001211249,7.75,-113.079959070347,0.018214618142963,-169.598225974397,-90.6755768160797,0.0264758877017736,0.0792250976729555,-0.0308024765741415,-0.081742537382786,0.192851626447235,0.0077613521005951,2.5134788571804823,3.267640815626981
2022-06-23,1.01635383684063,3.20602764079506,-7.51881460648696,-86.0581966967479,-73.2513055277988,-12.8068911689491,7.77777777777778,-113.109850593784,0.018214618142963,-169.569917201326,-90.6511733393701,0.0390967457595103,0.108419721901266,-0.053320789769961,-0.0474467656184657,0.223823820455482,-0.00855000321175,2.51340402138762,3.267427813952324
2022-06-24,1.02128779845041,3.19197821109626,-7.51320769753789,-86.0435297465444,-73.2158083387476,-12.8277214077968,7.75,-113.135597928966,-0.0181490043488282,-169.344364544747,-90.7213631972701,0.0661071463202543,0.0640538215083463,-0.0130650210492847,-0.0195643212043815,0.194393253678835,0.025362153080017,2.513352003270612,3.267331493445667
2022-06-25,1.02578016360761,3.18073866733722,-7.53002842438508,-86.0679746635502,-73.2259503927623,-12.8420242707879,7.77777777777778,-113.15909618432,0.018214618142963,-169.209734817094,-90.7434431420845,0.0851655165654235,0.065455960149641,-0.0162535389865441,0.0056741534147903,0.197400640001398,0.0221541894603745,2.5133347131556256,3.267265237538603
2022-06-26,1.02982764920203,3.19478809703602,-7.50199387963977,-86.0386407631432,-73.1853821767038,-12.8532585864394,7.77777777777778,-113.17368525178,0.018214618142963,-169.079413790043,-90.7665745128424,0.0664075018210499,0.0187027922462128,0.0038929889809913,-0.0080343906530768,0.147735251710106,0.0458955160696797,2.5133074173305747,3.2672404090107703
2022-06-27,1.03342730381822,3.08660748835525,-7.48517315279259,-86.0679746635502,-73.2158083387476,-12.8521663248026,7.77777777777778,-113.188426799229,0.018214618142963,-168.944603817943,-90.7877403608161,0.0682861955660677,-0.0081095644025267,-0.0799284636756213,-0.009908580432713,0.116037833504534,-0.0388734723486149,2.513323655053425,3.267070604775124
2022-06-28,1.03657650746944,2.98966642343353,-7.48517315279259,-86.1070865307596,-73.2360924467769,-12.8709940839827,7.77777777777778,-113.221231779588,0.018214618142963,-168.808506385504,-90.8100262992847,0.0734299928731252,-0.0081701790978547,-0.101873532149426,0.0021825643202885,0.106507043826181,-0.0510135312396914,2.5129961731878345,3.266717101665291
2022-06-29,1.03927297275897,2.96437744997569,-7.45713860804728,-86.1315314477654,-73.2563765548061,-12.8751548929593,7.77777777777778,-113.240438812411,0.018214618142963,-168.672713652012,-90.8323422784946,0.054439870080754,-0.0220904631944339,-0.116494421305031,-0.0204699329195315,0.0867736429200008,-0.0635835989910706,2.5130375477613445,3.266646472352446
2022-06-30,1.04151474375912,2.94189836245761,-7.50760078858883,-86.1559763647712,-73.2766606628354,-12.8793157019358,7.77777777777778,-113.257402211119,-0.0181490043488282,-168.536092652368,-90.8539887783282,0.0078223888936281,0.024503547907207,-0.0536770499242824,-0.0570952521209307,0.129731802809989,-0.0004102681775493,2.51294505432447,3.2670166808327
2022-07-01,1.04330019639484,2.94470824839737,-7.50760078858883,-86.1559763647712,-73.2715896358281,-12.8843867289432,7.77777777777778,-113.259329993829,-0.0181490043488282,-168.396604907703,-90.8746138929595,0.0025661370458187,0.0330774322922141,-0.04149651956723,-0.0649666990091719,0.138593861722474,0.0069133109815775,2.513032626786728,3.266813531360529
2022-07-02,1.04462803848209,3.07958277350586,-7.50199387963977,-86.1755322983759,-73.2715896358281,-12.9039426625478,7.77777777777778,-113.270760547245,0.018214618142963,-168.256039987888,-90.895213258384,0.0010912264410745,0.073163961289339,-0.043696472318059,-0.0631852768662594,0.180539121679756,-0.0026547592163788,2.513059231899011,3.2669059627089565
2022-07-03,1.04549730974659,3.13016072042154,-7.49078006174165,-86.1853102651783,-73.2766606628354,-12.9086496023429,7.77777777777778,-113.27736619817,-0.0181490043488282,-168.137542138283,-90.9151431444322,0.0008456354311089,0.252703792881381,0.110859040166558,0.0762790551583715,0.422131964496479,0.180335893356478,2.5132397824680384,3.267073497839461
2022-07-04,1.04590738183247,0.53944588396271,-6.83477171470151,-53.601692518371,-42.2683928253125,-11.3332996930585,48.8888888888889,-113.393692092168,-0.0181490043488282,-168.03366983813,-90.9285284404236,-0.0126205956815306,0.255783208432852,0.0863672496754882,0.0357806264745023,0.39149669596043,0.200700188499625,2.512812092119924,3.265698687370298
2022-07-05,1.0458579580798,1.01010177887253,-7.38985570065853,-86.4199814684343,-74.1843744971437,-12.2356069712907,7.75,-114.171094975822,-0.0181490043488282,-167.881118662558,-90.9530416852788,0.0080019693834504,0.271789753529896,0.055890687765515,0.0044196969681884,0.395036525217083,0.226151112907409,2.509791035493528,3.2648858497729174
2022-07-06,1.04534907407346,2.99950102422269,-7.56927678702846,-86.0973085639573,-73.499785851157,-12.5975227128003,7.77777777777778,-115.05560415989,-0.0181490043488282,-167.741841203082,-90.9714223273857,0.0983219087922707,0.154669580794865,-0.0028899746245119,-0.193539139742289,0.254464009828686,0.0650619987537724,2.512911782730242,3.267110411608423
2022-07-07,1.04438109739835,3.2453660439517,-7.52442151543602,-86.1950882319806,-73.4034363380181,-12.7916518939625,7.80555555555556,-113.536952486973,-0.0181490043488282,-167.597993259402,-90.9916998277255,0.171559927045344,0.0526580899580511,-0.0280196153775814,-0.125097759873233,0.203642438345845,-0.0153604911004378,2.5134419114092967,3.2673747647463656
2022-07-08,1.04295472742801,3.26503524553002,-7.50760078858883,-86.1755322983759,-73.2563765548061,-12.9191557435698,7.77777777777778,-113.275541884023,0.018214618142963,-167.454256895618,-91.0127970111477,0.195695299461261,0.0502004626231425,0.0165318287172196,-0.0987299161482766,0.227688790908838,0.0138530461175272,2.513517617341516,3.2675162111667
2022-07-09,1.04107099546092,3.25098581583122,-7.49638697069071,-86.1461983979689,-73.2360924467769,-12.910105951192,7.77777777777778,-113.254020422805,0.018214618142963,-167.308349015396,-91.0331860913835,0.145262033699555,0.0469813112448397,0.0372847077624794,-0.123714017489484,0.23244302761732,0.0120306571539524,2.5135273406636767,3.267536123423459
2022-07-10,1.03873126471724,3.23974627207218,-7.55806296913037,-86.1413094145678,-73.2360924467769,-12.9052169677909,7.77777777777778,-113.245737492007,-0.0181490043488282,-167.162608505017,-91.0521031752984,0.12078917610892,0.100198628754128,0.10493783230608,-0.148978037133485,0.262167224106347,0.0489837342185236,2.513464599464872,3.2674546772703508
2022-07-11,1.03593723031812,3.25660558771074,-7.47395933489446,-86.1070865307596,-73.2259503927623,-12.8811361379973,7.77777777777778,-113.218721305493,-0.0181490043488282,-166.995511507398,-91.0468528168991,0.108769025155699,0.0874180301840368,0.154631549135479,-0.153934614496628,0.234547692394018,0.0681901393787902,2.5134813232010327,3.267446044178888
2022-07-12,1.03269087454528,3.32685273620474,-7.53002842438508,-86.0924195805561,-73.205666284733,-12.8867532958231,7.77777777777778,-113.222217453798,0.018214618142963,-166.80694758636,-91.1003528972708,0.145465866596789,0.0998802428909164,0.159029062076265,-0.102720073058187,0.237324117792001,0.0695067538995086,2.513585899694497,3.267459186900364
2022-07-13,1.02899464487994,3.3437120518433,-7.55806296913037,-86.0777526303526,-73.205666284733,-12.8720863456196,7.77777777777778,-113.210068066152,-0.0181490043488282,-166.722322818275,-91.1116482159786,0.135455149514498,0.0807822943341128,0.152680931115744,-0.106048658374613,0.222283524706436,0.0685139179850774,2.5136655805550374,3.2674203265010817
2022-07-14,1.0248511881176,3.32404285026498,-7.54124224228321,-86.0484187299456,-73.1853821767038,-12.8630365532418,7.77777777777778,-113.189684759133,0.018214618142963,-166.577444906324,-91.1310759924945,0.120013494248071,0.150579777770614,0.182234057043449,-0.105482560127305,0.281761617845455,0.116899541910251,2.5136490695493343,3.267444065704687
2022-07-15,1.02026352677624,3.30718353462643,-7.49078006174165,-86.0581966967479,-73.2158083387476,-12.8423883580003,7.77777777777778,-113.168010817927,0.018214618142963,-166.426185482625,-91.1516238595056,0.11716395413561,0.127091106022968,0.1599276721849,-0.0941915615229264,0.254767648259144,0.124786929596335,2.5135999222773364,3.267504697429097
2022-07-16,1.01523501507394,3.29032421898786,-7.47395933489446,-86.0581966967479,-73.2513055277988,-12.8068911689491,7.77777777777778,-113.143515996935,-0.0181490043488282,-166.259255854851,-91.1446998026655,0.133001769553283,0.131540765391653,0.135648970737397,-0.0650864655048616,0.254996129917136,0.137732128474319,2.5134654935294254,3.266068741148532
2022-07-17,1.00976933890499,3.26222535959026,-7.53002842438508,-86.0484187299456,-73.2462345007915,-12.8021842291541,7.77777777777778,-113.115040359103,0.018214618142963,-166.066675057554,-91.1954747586528,0.112281767899557,0.0882921841844972,0.0856002268888165,-0.073509270436434,0.218410647418586,0.108518975642979,2.51344196902492,3.267477052130581
2022-07-18,1.00387051576399,3.40833942845779,-7.52442151543602,-86.0484187299456,-73.2513055277988,-12.7971132021468,7.75,-113.075368333553,-0.0181490043488282,-165.91370760314,-91.2149068267034,0.023914680191665,0.101261541302443,0.147084537375637,-0.143994892158681,0.23111968439368,0.193699728642863,2.5136950001979192,3.2676446374275594
2022-07-19,0.997542894473712,3.3788356260903,-7.53563533333414,-86.063085680149,-73.2817316898427,-12.7813539903063,7.72222222222222,-113.041996998952,0.018214618142963,-165.817742789252,-91.1989447982834,0.0127364041263227,0.118403060302282,0.142243785795693,-0.14530595173901,0.266968376587436,0.205409125634831,2.513585617055326,3.267594571063525
2022-07-20,0.990791155513827,3.36057136748187,-7.50199387963977,-86.0533077133468,-73.3020157978719,-12.7512919154749,7.69444444444444,-113.008021190111,-0.0181490043488282,-165.610725270021,-91.2534018908404,0.0235215802536351,0.159667635100338,0.117821825770213,-0.121583334890686,0.309527921331955,0.189926797596434,2.513567136714017,3.2676454944255378
2022-07-21,0.98362031071122,3.37181091124091,-7.51881460648696,-86.0581966967479,-73.3273709329085,-12.7308257638394,7.69444444444444,-112.969574450181,0.018214618142963,-165.518365345083,-91.2346503650192,0.0268627889455291,0.131051651115969,0.0599544716696626,-0.113644504387924,0.284358834938951,0.136788709169652,2.513579422416688,3.268110955952992
2022-07-22,0.976035702940358,3.36057136748187,-7.53002842438508,-86.0777526303526,-73.3577970949523,-12.7199555354003,7.69444444444444,-112.926264687766,-0.0181490043488282,-165.354739530811,-91.2844211019421,0.0333573435651032,0.0964813027585137,0.0781665836465034,-0.0954546695149194,0.249481157850345,0.164314609002052,2.51344558167573,3.266933538742352
2022-07-23,0.968043006000348,3.36619113936138,-7.51881460648696,-86.0679746635503,-73.3882232569962,-12.679751406554,7.58333333333333,-112.87988898844,0.018214618142963,-165.205462796035,-91.3019606032942,0.0813465637583206,0.0768191406873501,0.053020143100221,-0.0497599708753885,0.236927511889255,0.136938329530407,2.513515621469776,3.2673892330191374
2022-07-24,0.959648224486792,3.38867022687946,-7.48517315279259,-86.0777526303526,-73.4440045540766,-12.633748076276,7.55555555555556,-112.838991677269,-0.0181490043488282,-165.047946315089,-91.3196331422147,0.066592416642426,0.0734229058188288,0.0726140986514816,-0.0594666882320463,0.241930911291559,0.152324655526016,2.5136792349342065,3.2677772659775908
2022-07-25,0.950857693550336,3.39709988469875,-7.50760078858883,-86.087530597155,-73.4693596891131,-12.6181709080418,7.52777777777778,-112.782465167288,-0.0181490043488282,-164.912114957786,-91.3361426752955,0.0428391949626722,0.0798858973897601,0.0385908305502106,-0.09996172642727,0.249683708824596,0.110588723564811,2.513674484172344,3.2682299859264936
2022-07-26,0.941678079214418,3.49404094962047,-7.48517315279259,-86.0924195805561,-73.499785851157,-12.5926337293991,7.52777777777778,-112.735822627983,-0.0181490043488282,-164.761447765844,-91.3537937565437,0.0188293258602697,0.075904040354348,0.0360508679526906,-0.138053511204903,0.243662644764867,0.11167612132735,2.513833564463962,3.2680277996701013
2022-07-27,0.932116375285132,3.50949532228915,-7.53563533333414,-86.1021975473585,-73.5302120132008,-12.5719855341577,7.52777777777778,-112.673605347007,-0.0181490043488282,-164.626118518074,-91.36929907056,0.0335664811195962,0.0799060472313238,0.0122891055071294,-0.133687132596968,0.247922251971343,0.104185244183579,2.513816032977282,3.2675549769593752
2022-07-28,0.922179908572542,3.51230520822891,-7.51881460648696,-86.1070865307596,-73.5758512562666,-12.531235274493,7.44444444444444,-112.609144431916,0.018214618142963,-164.472447252007,-91.3869244026014,0.0605038969645196,0.0668947000141087,0.0028726653897232,-0.119071418515641,0.228668392615564,0.110576835046209,2.5137857031917705,3.267055197086719
2022-07-29,0.911876332300278,3.51792498010843,-7.50760078858883,-86.1070865307596,-73.5961353642959,-12.5109511664638,7.41666666666667,-112.545364231059,-0.0181490043488282,-164.341894482095,-91.4015928673974,0.0725359521674629,0.0708371481548697,-0.0030647229956137,-0.12833408761621,0.232128759595819,0.125538097802667,2.5137869620123845,3.26710695681877
2022-07-30,0.901213630279282,3.50106566446987,-7.52442151543602,-86.5422060534635,-74.1083090920341,-12.4338969614294,7.36111111111111,-112.47700963055,-0.0181490043488282,-164.181652876765,-91.4203683306749,0.130087607770924,0.0586886195659773,-0.0210316927790138,-0.0959804146596263,0.212889448406209,0.126154523573896,2.5138459002702365,3.2674130780903226
2022-07-31,0.890200114080636,3.50106566446987,-7.55245606018133,-86.1070865307596,-73.7076979584567,-12.399388572303,7.36111111111111,-112.406329710219,0.018214618142963,-164.047413678749,-91.4343973568359,0.113183474809263,0.0966357073577296,-0.0410534462407224,-0.110679146512643,0.246301160422828,0.118211279863402,2.51391572632932,3.2682871565389213
2022-08-01,0.878844434055444,3.61627098800003,-7.48517315279259,-86.1168644975619,-73.7584082285297,-12.3584562690322,7.27777777777778,-112.32406131077,-0.0181490043488282,-163.914865345311,-91.4494735174059,0.166711863880093,0.124642540008862,-0.0086209501835408,-0.0617931329228997,0.264693289485002,0.15941180837922,2.5140427625065063,3.2691596065796498
2022-08-02,0.867155534274878,3.6471797333374,-7.47956624384352,-86.5666509704693,-74.2502978482387,-12.3163531222306,7.19444444444444,-112.242646520321,0.018214618142963,-163.769455283085,-91.4649359160777,0.14289263191351,0.152565416695371,0.0024233990287491,-0.0818311813321414,0.292909853658935,0.175224603380372,2.5140461326818584,3.267812425993477
2022-08-03,0.855142719072146,3.64155996145787,-7.54684915123227,-86.498205202853,-74.1995875781656,-12.2986176246874,7.19444444444444,-112.186661626918,-0.0181490043488282,-163.63040956647,-91.4818703110704,0.201919105675957,0.178066348763542,0.0305826720122165,-0.0255940317176212,0.319350577434871,0.211918507918993,2.513999992960015,3.268052344706137
2022-08-04,0.842815607015326,3.68370825055428,-7.51320769753789,-86.0288627963409,-73.7837633635663,-12.2450994327746,7.22222222222222,-112.072115358528,-0.0181490043488282,-163.506264057512,-91.495015281132,0.17730059398509,0.100814414847121,-0.0583058283923921,-0.0442337619126,0.231937203194365,0.0948713446248541,2.5139877009152785,3.266974947822744
2022-08-05,0.830184141370326,3.6893280224338,-7.4683524259454,-86.468871302446,-74.2857950372899,-12.1830762651561,7.11111111111111,-111.981705616842,-0.0181490043488282,-163.372286643098,-91.508396285589,0.17289618216667,0.0912263087941482,-0.0328187003920463,-0.0453697346743532,0.220104681845927,0.0967435333646107,2.514040891714219,3.267887170024575
2022-08-06,0.817258589116523,3.69213790837356,-7.55245606018133,-86.4884272360507,-74.3618604423995,-12.1265667936512,7.05555555555556,-111.888142806824,-0.0181490043488282,-163.236875856173,-91.5253006398404,0.123824105328046,0.0639993344425327,-0.0065100046451857,-0.0860848744539253,0.187416721912735,0.090560060195145,2.51404518834823,3.2681861348495325
2022-08-07,0.804049539818895,3.69494779431331,-7.5132076975379,-86.4835382526495,-74.4074996854653,-12.0760385671842,7.0,-111.788987248661,-0.0181490043488282,-163.103108726948,-91.5396171988105,0.106805420293891,0.114028302933177,-0.0224161721842198,-0.0785136697911752,0.241151663608778,0.056075809216597,2.5140593203068065,3.268272339796849
2022-08-08,0.790567904368439,3.07958277350585,-7.50199387963977,-86.4933162194519,-74.4937071445896,-11.9996090748623,6.91666666666667,-111.667177520795,-0.0181490043488282,-162.985452018099,-91.551187175724,0.0928578388302387,0.128615567960381,-0.0676529807861494,-0.0615870761045795,0.2576817217521,0.0197588373824269,2.513982925925282,3.2678143704144715
2022-08-09,0.776824913184684,3.70759228104224,-7.53002842438508,-86.4933162194519,-74.54948844167,-11.9438277777818,6.83333333333333,-111.565260985699,-0.0181490043488282,-162.862014612327,-91.5658685151234,0.139577450821226,0.160792020499114,-0.0919576847405089,0.0218997204830222,0.305332035358592,0.0024526583661642,2.513442347358549,3.266105361435763
2022-08-10,0.762832115603457,3.58817212860243,-7.02540661896956,-86.8355450575336,-74.9754547102839,-11.8600903472497,6.80555555555556,-111.034706866104,0.018214618142963,-162.737414200714,-91.5806313936776,0.122713255161289,0.101555377520399,-0.112654616734272,0.0205933207634469,0.253710155229668,-0.017457096270493,2.5140945889669046,3.268168714911009
